Customer ID,Recency,Frequency,Monetary,Cluster,Cluster_name
14580.0,154,1,14.85,3,Группа риска
14581.0,180,1,295.2,3,Группа риска
14583.0,19,3,728.48,0,Новые
14584.0,57,4,705.65,2,Обычные
14585.0,18,4,986.22,2,Обычные
14588.0,214,1,135.39,3,Группа риска
14589.0,7,1,39.75,0,Новые
14594.0,9,1,255.0,0,Новые
14595.0,89,2,423.85,0,Новые
14596.0,262,1,229.47,3,Группа риска
14597.0,15,4,1318.39,2,Обычные
14598.0,205,2,1.7763568394002505e-15,3,Группа риска
14599.0,26,2,474.54,0,Новые
14600.0,29,1,471.84,0,Новые
14602.0,292,1,205.36,3,Группа риска
14604.0,269,1,143.86,3,Группа риска
14605.0,10,4,937.16,2,Обычные
14608.0,15,8,1488.29,2,Обычные
14609.0,24,7,764.64,2,Обычные
14610.0,31,2,24.35,0,Новые
14611.0,75,3,599.38,0,Новые
14612.0,51,1,877.7,0,Новые
14613.0,316,1,76.32000000000001,3,Группа риска
14614.0,22,1,295.13,0,Новые
14615.0,30,6,934.26,2,Обычные
14616.0,21,2,121.7,0,Новые
14617.0,38,2,190.47000000000003,0,Новые
14618.0,2,6,757.08,2,Обычные
14619.0,177,1,896.8000000000001,3,Группа риска
14621.0,142,10,1112.51,1,Лояльные
14623.0,16,6,1161.48,2,Обычные
14624.0,51,4,588.22,0,Новые
14626.0,31,8,2617.7,1,Лояльные
14627.0,15,2,428.25,0,Новые
14628.0,78,3,1326.04,2,Обычные
14630.0,120,1,338.65,0,Новые
14631.0,22,4,1016.19,2,Обычные
14634.0,73,7,1971.82,1,Лояльные
14635.0,89,1,215.22,0,Новые
14637.0,313,1,106.68,3,Группа риска
14639.0,44,3,1994.47,2,Обычные
14640.0,45,8,1421.88,2,Обычные
14643.0,253,3,986.08,3,Группа риска
14644.0,50,8,1297.01,2,Обычные
14645.0,261,2,243.15,3,Группа риска
14647.0,159,1,276.75,3,Группа риска
14649.0,17,7,2336.87,1,Лояльные
14650.0,224,1,62.5,3,Группа риска
14651.0,30,7,1379.52,2,Обычные
14653.0,149,5,1666.99,2,Обычные
14654.0,374,1,246.86,3,Группа риска
14655.0,15,7,1899.08,1,Лояльные
14656.0,51,3,523.6,0,Новые
14657.0,65,2,612.65,0,Новые
14662.0,63,3,645.16,0,Новые
14663.0,66,2,490.6,0,Новые
14665.0,63,2,913.95,0,Новые
14668.0,81,1,111.63,0,Новые
14669.0,269,4,1973.94,3,Группа риска
14670.0,368,1,190.47,3,Группа риска
14671.0,185,2,1127.45,3,Группа риска
14672.0,151,2,347.59,0,Новые
14673.0,3,3,1674.41,2,Обычные
14674.0,145,1,173.66,0,Новые
14675.0,24,1,462.15,0,Новые
14677.0,228,1,184.91,3,Группа риска
14678.0,207,2,386.44,3,Группа риска
14679.0,7,5,1272.95,2,Обычные
14681.0,23,3,376.2000000000001,0,Новые
14682.0,64,4,1462.81,2,Обычные
14683.0,224,1,146.56,3,Группа риска
14684.0,26,1,232.27,0,Новые
14686.0,50,6,877.88,2,Обычные
14687.0,36,2,773.6800000000001,0,Новые
14688.0,9,8,2082.7,1,Лояльные
14690.0,28,2,422.63,0,Новые
14692.0,16,8,1153.54,2,Обычные
14693.0,61,7,966.96,2,Обычные
14694.0,253,1,244.31,3,Группа риска
14695.0,155,4,1552.57,2,Обычные
14696.0,1,3,687.7,0,Новые
14699.0,71,3,593.47,0,Новые
14700.0,51,2,880.96,0,Новые
14701.0,78,6,2012.72,2,Обычные
14704.0,60,2,266.66,0,Новые
14706.0,254,1,390.69,3,Группа риска
14707.0,71,2,139.2,0,Новые
14708.0,4,3,1085.91,2,Обычные
14710.0,15,9,1316.46,1,Лояльные
14712.0,54,1,411.0,0,Новые
14714.0,36,6,736.21,2,Обычные
14715.0,78,4,973.07,2,Обычные
14716.0,80,1,235.77,0,Новые
14717.0,369,2,72.8,3,Группа риска
14718.0,46,1,226.42,0,Новые
14721.0,15,1,115.77,0,Новые
14722.0,113,2,325.45,0,Новые
14723.0,7,7,934.76,2,Обычные
14724.0,226,1,345.25,3,Группа риска
14725.0,30,4,546.76,0,Новые
14726.0,290,1,124.75,3,Группа риска
14727.0,182,3,22.55,3,Группа риска
14728.0,49,1,190.58,0,Новые
14729.0,9,3,593.89,0,Новые
14734.0,52,5,1045.47,2,Обычные
14736.0,121,2,401.08,0,Новые
14737.0,36,1,2389.62,2,Обычные
14738.0,163,3,473.7,3,Группа риска
14740.0,45,9,2645.65,1,Лояльные
14741.0,8,2,497.25,0,Новые
14742.0,71,1,579.85,0,Новые
14743.0,228,1,50.48,3,Группа риска
14744.0,2,9,2732.49,1,Лояльные
14745.0,137,11,1324.3,1,Лояльные
14746.0,42,4,593.5,0,Новые
14748.0,4,12,1360.46,1,Лояльные
14749.0,115,1,310.15,0,Новые
14750.0,372,1,112.03,3,Группа риска
14751.0,320,2,126.45,3,Группа риска
14753.0,96,1,306.36,0,Новые
14754.0,53,5,908.23,2,Обычные
14756.0,10,3,1874.5,2,Обычные
14758.0,32,3,1380.91,2,Обычные
14761.0,80,1,192.02,0,Новые
14762.0,262,1,117.05,3,Группа риска
14767.0,110,1,382.81,0,Новые
14770.0,103,7,2748.4700000000003,1,Лояльные
14771.0,241,3,579.92,3,Группа риска
14773.0,224,2,125.7,3,Группа риска
14774.0,164,1,241.45,3,Группа риска
14775.0,8,1,406.56,0,Новые
14776.0,22,6,1143.44,2,Обычные
14777.0,36,2,256.71,0,Новые
14783.0,291,2,305.35,3,Группа риска
14784.0,25,1,159.94,0,Новые
14786.0,186,1,90.96,3,Группа риска
14787.0,107,1,110.65,0,Новые
14788.0,232,1,476.88,3,Группа риска
14790.0,10,6,1781.56,2,Обычные
14791.0,242,1,303.63,3,Группа риска
14793.0,171,1,396.91,3,Группа риска
14794.0,29,4,617.04,0,Новые
14797.0,143,1,300.31,0,Новые
14798.0,17,6,541.37,2,Обычные
14799.0,373,1,180.45,3,Группа риска
14800.0,5,8,3179.25,1,Лояльные
14805.0,40,3,549.99,0,Новые
14806.0,75,1,110.04,0,Новые
14807.0,26,2,519.29,0,Новые
14809.0,257,2,686.76,3,Группа риска
14810.0,5,3,449.14,0,Новые
14811.0,23,1,170.5,0,Новые
14812.0,234,1,185.8,3,Группа риска
14813.0,5,4,935.44,2,Обычные
14814.0,217,1,160.46,3,Группа риска
14817.0,16,7,2778.87,1,Лояльные
14818.0,94,3,512.61,0,Новые
14819.0,130,2,198.09,0,Новые
14820.0,16,5,767.47,2,Обычные
14821.0,2,7,1237.65,2,Обычные
14822.0,121,1,157.70000000000002,0,Новые
14824.0,15,8,2824.8,1,Лояльные
14826.0,217,2,385.2,3,Группа риска
14829.0,8,4,995.29,2,Обычные
14831.0,210,7,1623.97,2,Обычные
14833.0,134,1,94.8,0,Новые
14834.0,43,1,485.86,0,Новые
14835.0,163,3,293.1,3,Группа риска
14837.0,73,7,1804.62,2,Обычные
14838.0,59,2,773.6700000000001,0,Новые
14839.0,54,3,915.28,0,Новые
14840.0,163,2,277.36,3,Группа риска
14843.0,72,1,211.8,0,Новые
14844.0,66,8,3498.62,1,Лояльные
14845.0,235,1,150.0,3,Группа риска
14846.0,59,2,406.8,0,Новые
14847.0,36,3,1011.2,2,Обычные
14848.0,40,1,310.56,0,Новые
14850.0,3,8,1297.06,2,Обычные
14851.0,266,1,318.06,3,Группа риска
14853.0,50,4,888.3199999999999,2,Обычные
14854.0,26,6,1552.28,2,Обычные
14857.0,78,7,2413.281,1,Лояльные
14858.0,141,1,180.75,0,Новые
14859.0,190,1,351.9,3,Группа риска
14861.0,16,13,1192.61,1,Лояльные
14865.0,8,3,77.52000000000001,0,Новые
14868.0,16,4,1230.42,2,Обычные
14869.0,16,6,2054.85,2,Обычные
14870.0,36,8,1467.35,2,Обычные
14871.0,129,5,736.59,2,Обычные
14872.0,116,4,802.6800000000001,2,Обычные
14873.0,269,1,334.45,3,Группа риска
14874.0,171,1,116.18,3,Группа риска
14875.0,71,2,1392.83,2,Обычные
14876.0,157,2,256.7,3,Группа риска
14877.0,54,2,437.0,0,Новые
14879.0,320,1,185.06,3,Группа риска
14882.0,26,13,2836.8500000000004,1,Лояльные
14884.0,305,1,120.6,3,Группа риска
14885.0,63,3,730.8,0,Новые
14890.0,254,2,691.6,3,Группа риска
14891.0,52,2,552.35,0,Новые
14892.0,326,1,202.35,3,Группа риска
14893.0,203,4,544.41,3,Группа риска
14894.0,79,4,756.46,2,Обычные
14896.0,1,9,1504.7,1,Лояльные
14897.0,38,5,1734.36,2,Обычные
14898.0,1,12,2128.54,1,Лояльные
14899.0,31,1,1384.88,0,Новые
14900.0,158,1,13.919999999999998,3,Группа риска
14901.0,2,6,862.06,2,Обычные
14902.0,31,3,686.16,0,Новые
14904.0,44,2,615.2,0,Новые
14905.0,10,7,1339.79,2,Обычные
14908.0,99,1,104.1,0,Новые
14909.0,64,5,1380.98,2,Обычные
14913.0,24,4,2845.7,1,Лояльные
14915.0,11,10,1493.8200000000002,1,Лояльные
14916.0,67,6,1623.37,2,Обычные
14917.0,232,2,1123.75,3,Группа риска
14919.0,175,1,359.35,3,Группа риска
14920.0,201,1,629.4,3,Группа риска
14922.0,29,2,843.74,0,Новые
14924.0,246,2,620.96,3,Группа риска
14926.0,17,3,337.65,0,Новые
14927.0,32,1,308.2,0,Новые
14928.0,255,2,204.46,3,Группа риска
14929.0,57,1,612.8100000000001,0,Новые
14930.0,57,6,2763.78,1,Лояльные
14932.0,1,2,666.13,0,Новые
14933.0,79,5,885.0,2,Обычные
14934.0,14,6,555.26,2,Обычные
14935.0,255,1,1065.12,3,Группа риска
14938.0,138,4,2289.43,2,Обычные
14940.0,53,2,531.49,0,Новые
14941.0,214,1,182.1,3,Группа риска
14942.0,37,5,706.56,2,Обычные
14943.0,299,1,107.62,3,Группа риска
14945.0,49,1,179.4,0,Новые
14947.0,24,4,758.97,2,Обычные
14949.0,95,6,498.55,2,Обычные
14953.0,54,4,715.55,2,Обычные
14954.0,339,1,167.27,3,Группа риска
14955.0,368,1,163.77,3,Группа риска
14956.0,57,1,1325.0,0,Новые
14957.0,280,1,274.8,3,Группа риска
14958.0,231,3,458.26,3,Группа риска
14962.0,175,3,240.21000000000004,3,Группа риска
14963.0,15,8,1670.83,1,Лояльные
14966.0,23,5,924.52,2,Обычные
14967.0,77,6,1216.72,2,Обычные
14968.0,94,1,357.4,0,Новые
14969.0,339,1,906.23,3,Группа риска
14970.0,45,12,2001.34,1,Лояльные
14972.0,17,1,30.300000000000004,0,Новые
14975.0,57,1,192.45,0,Новые
14977.0,361,1,31.93,3,Группа риска
14978.0,66,7,1174.92,2,Обычные
14979.0,371,1,439.46,3,Группа риска
14980.0,373,1,150.68,3,Группа риска
14981.0,29,2,211.4,0,Новые
14982.0,208,1,237.78,3,Группа риска
14983.0,325,1,183.2,3,Группа риска
14984.0,24,4,1058.14,2,Обычные
14986.0,12,2,566.9,0,Новые
14987.0,1,8,1305.85,2,Обычные
14988.0,16,6,1732.06,2,Обычные
14989.0,297,1,342.4,3,Группа риска
14990.0,248,2,305.42,3,Группа риска
14991.0,66,1,314.67,0,Новые
14992.0,78,1,210.5,0,Новые
14993.0,199,1,36.13,3,Группа риска
14994.0,18,8,886.33,2,Обычные
14996.0,117,2,442.29,0,Новые
14997.0,291,1,230.4,3,Группа риска
14998.0,64,2,340.86,0,Новые
14999.0,228,1,129.48000000000002,3,Группа риска
15001.0,30,2,230.86,0,Новые
15002.0,3,6,3175.52,1,Лояльные
15003.0,109,7,1055.7,2,Обычные
15006.0,89,1,323.05,0,Новые
15008.0,116,2,360.0,0,Новые
15011.0,31,2,416.6,0,Новые
15012.0,9,2,437.58,0,Новые
15013.0,123,10,1641.3,1,Лояльные
15016.0,29,5,452.26,2,Обычные
15018.0,3,1,111.25,0,Новые
15020.0,15,1,203.42,0,Новые
15021.0,2,7,817.3100000000001,2,Обычные
15022.0,313,1,281.05,3,Группа риска
15024.0,3,8,2414.18,1,Лояльные
15025.0,204,1,636.08,3,Группа риска
15026.0,11,2,592.61,0,Новые
15027.0,16,7,1922.09,1,Лояльные
15028.0,4,3,530.58,0,Новые
15029.0,254,2,362.15,3,Группа риска
15030.0,16,7,1446.38,2,Обычные
15031.0,30,12,2189.23,1,Лояльные
15037.0,12,2,402.51,0,Новые
15038.0,5,4,604.37,0,Новые
15040.0,177,1,7.49,3,Группа риска
15041.0,80,1,113.67,0,Новые
15042.0,231,1,179.52,3,Группа риска
15043.0,99,5,2336.8,2,Обычные
15046.0,59,12,2519.37,1,Лояльные
15048.0,4,1,98.7,0,Новые
15050.0,57,2,2411.7,2,Обычные
15051.0,15,7,2528.55,1,Лояльные
15055.0,110,3,560.07,0,Новые
15056.0,156,1,133.45,3,Группа риска
15057.0,79,4,1695.06,2,Обычные
15058.0,12,6,1252.19,2,Обычные
15062.0,59,4,1597.76,2,Обычные
15064.0,46,4,1254.41,2,Обычные
15065.0,46,1,168.73,0,Новые
15067.0,49,3,2120.37,2,Обычные
15068.0,54,2,623.49,0,Новые
15070.0,8,3,737.0500000000001,0,Новые
15071.0,22,2,473.49,0,Новые
15072.0,115,1,187.52,0,Новые
15073.0,36,5,1744.61,2,Обычные
15074.0,65,2,817.46,0,Новые
15076.0,128,4,544.99,0,Новые
15077.0,92,4,2423.88,2,Обычные
15079.0,1,13,2793.09,1,Лояльные
15080.0,63,2,546.25,0,Новые
15081.0,3,8,1460.92,2,Обычные
15082.0,304,1,93.35,3,Группа риска
15084.0,15,2,965.2,0,Новые
15085.0,365,1,347.54,3,Группа риска
15086.0,200,2,218.53,3,Группа риска
15091.0,107,4,546.15,0,Новые
15092.0,84,2,315.35,0,Новые
15094.0,99,2,83.0,0,Новые
15095.0,56,6,1771.04,2,Обычные
15097.0,219,4,338.97,3,Группа риска
15100.0,2,11,1684.4,1,Лояльные
15101.0,71,8,993.46,2,Обычные
15102.0,166,2,554.67,3,Группа риска
15105.0,66,2,795.98,0,Новые
15107.0,8,5,608.6,2,Обычные
15109.0,215,2,498.15,3,Группа риска
15110.0,39,2,509.75,0,Новые
15111.0,8,3,1163.39,2,Обычные
15112.0,247,1,209.4,3,Группа риска
15114.0,19,2,639.56,0,Новые
15115.0,353,2,187.99,3,Группа риска
15117.0,84,3,934.19,0,Новые
15122.0,58,10,2849.29,1,Лояльные
15123.0,57,3,2456.86,2,Обычные
15124.0,112,2,266.63,0,Новые
15126.0,172,2,449.49,3,Группа риска
15127.0,155,1,304.97,3,Группа риска
15128.0,66,1,312.68,0,Новые
15129.0,21,12,3412.78,1,Лояльные
15131.0,30,1,80.28,0,Новые
15133.0,18,2,824.48,0,Новые
15134.0,17,2,208.3,0,Новые
15135.0,192,1,166.63,3,Группа риска
15137.0,156,5,747.55,2,Обычные
15138.0,21,2,486.59,0,Новые
15140.0,78,1,889.44,0,Новые
15141.0,93,9,1378.31,1,Лояльные
15142.0,46,6,2110.23,1,Лояльные
15143.0,68,1,304.18,0,Новые
15149.0,212,4,1033.81,3,Группа риска
15150.0,92,3,3686.61,1,Лояльные
15151.0,59,2,2085.61,2,Обычные
15152.0,331,2,513.73,3,Группа риска
15154.0,114,2,1091.99,0,Новые
15155.0,19,1,383.97,0,Новые
15157.0,205,2,718.04,3,Группа риска
15158.0,36,2,36.25999999999999,0,Новые
15159.0,31,4,3475.7200000000003,1,Лояльные
15160.0,10,3,431.11,0,Новые
15161.0,24,1,119.92,0,Новые
15162.0,364,2,241.5,3,Группа риска
15164.0,16,7,1208.97,2,Обычные
15165.0,9,1,487.75,0,Новые
15166.0,103,1,167.16,0,Новые
15167.0,43,4,1496.67,2,Обычные
15169.0,18,2,569.22,0,Новые
15170.0,42,1,81.15,0,Новые
15173.0,16,8,1399.26,2,Обычные
15174.0,46,1,345.71,0,Новые
15176.0,232,2,985.09,3,Группа риска
15177.0,61,1,948.93,0,Новые
15180.0,3,3,816.9300000000001,0,Новые
15181.0,1,4,268.17,0,Новые
15182.0,16,12,2319.902,1,Лояльные
15183.0,183,4,637.03,3,Группа риска
15184.0,23,2,283.19,0,Новые
15186.0,110,3,991.79,0,Новые
15188.0,361,1,310.43,3,Группа риска
15189.0,17,5,1298.99,2,Обычные
15190.0,70,1,834.4399999999999,0,Новые
15191.0,99,3,588.05,0,Новые
15192.0,1,3,937.07,0,Новые
15196.0,68,2,316.25,0,Новые
15197.0,24,5,771.4,2,Обычные
15198.0,43,4,365.81,0,Новые
15199.0,10,6,1853.7,2,Обычные
15200.0,130,1,549.05,0,Новые
15201.0,72,3,598.0600000000001,0,Новые
15203.0,26,9,2572.38,1,Лояльные
15207.0,45,5,653.77,2,Обычные
15208.0,59,1,100.4,0,Новые
15209.0,366,1,178.98000000000002,3,Группа риска
15210.0,14,2,845.01,0,Новые
15211.0,1,1,383.07,0,Новые
15212.0,12,1,106.48,0,Новые
15215.0,29,5,880.47,2,Обычные
15216.0,254,1,389.49,3,Группа риска
15217.0,199,1,426.24,3,Группа риска
15219.0,284,1,379.7,3,Группа риска
15221.0,2,7,1702.0,2,Обычные
15223.0,245,3,662.2,3,Группа риска
15224.0,148,5,526.78,2,Обычные
15227.0,32,4,1269.09,2,Обычные
15228.0,64,2,2193.56,2,Обычные
15229.0,222,1,160.5,3,Группа риска
15231.0,232,2,228.36,3,Группа риска
15233.0,37,1,59.400000000000006,0,Новые
15235.0,5,6,690.3000000000001,2,Обычные
15241.0,66,3,1293.72,2,Обычные
15242.0,58,1,302.04,0,Новые
15243.0,71,1,610.6,0,Новые
15244.0,296,2,218.61,3,Группа риска
15245.0,38,5,2095.0,2,Обычные
15246.0,191,1,266.25,3,Группа риска
15247.0,100,3,611.11,0,Новые
15248.0,47,4,1865.03,2,Обычные
15249.0,66,6,2489.79,1,Лояльные
15250.0,276,1,60.0,3,Группа риска
15252.0,53,5,1312.28,2,Обычные
15253.0,35,6,1117.99,2,Обычные
15254.0,182,3,773.04,3,Группа риска
15255.0,32,10,2779.92,1,Лояльные
15256.0,197,1,71.95,3,Группа риска
15257.0,50,1,368.75,0,Новые
15259.0,148,4,1182.38,2,Обычные
15261.0,17,3,1253.18,2,Обычные
15262.0,16,2,239.87,0,Новые
15264.0,115,2,450.46,0,Новые
15265.0,240,2,1839.52,3,Группа риска
15266.0,15,5,722.4,2,Обычные
15268.0,114,4,941.25,2,Обычные
15269.0,16,2,816.56,0,Новые
15271.0,1,11,2153.4700000000003,1,Лояльные
15272.0,86,4,1363.54,2,Обычные
15273.0,235,1,228.96,3,Группа риска
15276.0,30,4,495.72,0,Новые
15277.0,61,1,220.44,0,Новые
15278.0,197,4,496.16,3,Группа риска
15279.0,1,6,1264.33,2,Обычные
15280.0,124,2,293.1,0,Новые
15282.0,206,1,348.59,3,Группа риска
15283.0,26,4,135.43,0,Новые
15284.0,136,1,24.75,0,Новые
15285.0,43,1,94.92,0,Новые
15287.0,15,3,369.34,0,Новые
15288.0,1,6,1576.61,2,Обычные
15289.0,57,3,635.61,0,Новые
15290.0,29,9,2551.81,1,Лояльные
15293.0,301,1,247.5,3,Группа риска
15294.0,36,2,222.3,0,Новые
15295.0,290,1,217.24,3,Группа риска
15299.0,8,7,3456.53,1,Лояльные
15301.0,4,6,2533.09,1,Лояльные
15302.0,358,2,291.05,3,Группа риска
15303.0,201,3,604.76,3,Группа риска
15304.0,4,2,225.15,0,Новые
15305.0,191,1,93.6,3,Группа риска
15306.0,136,7,2306.63,1,Лояльные
15309.0,246,10,715.53,2,Обычные
15310.0,114,1,1634.64,2,Обычные
15312.0,19,9,1995.39,1,Лояльные
15314.0,32,3,472.68,0,Новые
15317.0,313,2,112.05,3,Группа риска
15322.0,112,1,711.18,0,Новые
15323.0,169,4,320.9,3,Группа риска
15324.0,337,1,140.22000000000003,3,Группа риска
15325.0,31,8,1434.52,2,Обычные
15326.0,232,9,1218.11,2,Обычные
15328.0,43,1,107.24,0,Новые
15331.0,135,4,755.41,2,Обычные
15336.0,37,1,240.5,0,Новые
15337.0,38,2,344.72,0,Новые
15338.0,313,1,283.43,3,Группа риска
15339.0,57,8,1076.52,2,Обычные
15340.0,197,1,105.5,3,Группа риска
15341.0,85,2,380.5,0,Новые
15346.0,53,3,339.23,0,Новые
15347.0,2,6,1132.3,2,Обычные
15350.0,9,2,547.6,0,Новые
15351.0,5,7,1753.04,2,Обычные
15352.0,184,1,114.95,3,Группа риска
15353.0,3,7,2377.03,1,Лояльные
15356.0,4,4,698.45,2,Обычные
15359.0,190,9,162.6,2,Обычные
15361.0,162,3,270.15000000000003,3,Группа риска
15362.0,84,2,613.08,0,Новые
15363.0,8,2,678.11,0,Новые
15365.0,39,6,2242.81,1,Лояльные
15366.0,45,5,1786.57,2,Обычные
15367.0,54,8,3138.04,1,Лояльные
15368.0,30,1,275.8,0,Новые
15369.0,10,12,3305.88,1,Лояльные
15370.0,46,1,1352.96,0,Новые
15371.0,298,1,59.400000000000006,3,Группа риска
15373.0,7,6,1005.48,2,Обычные
15374.0,260,1,139.32,3,Группа риска
15375.0,326,1,60.96,3,Группа риска
15377.0,18,5,1179.95,2,Обычные
15378.0,98,2,246.5,0,Новые
15379.0,36,1,1174.55,0,Новые
15380.0,1,8,1739.84,1,Лояльные
15381.0,59,4,1290.77,2,Обычные
15384.0,8,3,1378.73,2,Обычные
15385.0,28,2,625.2,0,Новые
15387.0,128,1,468.65,0,Новые
15389.0,36,4,2233.8,2,Обычные
15390.0,32,2,1216.66,0,Новые
15391.0,206,2,282.92,3,Группа риска
15392.0,10,3,1376.09,2,Обычные
15393.0,203,3,659.48,3,Группа риска
15394.0,31,9,3067.86,1,Лояльные
15396.0,219,1,508.2000000000001,3,Группа риска
15400.0,56,3,586.1,0,Новые
15401.0,88,2,216.95,0,Новые
15402.0,23,5,1189.87,2,Обычные
15403.0,127,2,170.88,0,Новые
15404.0,11,1,257.06,0,Новые
15405.0,212,1,310.74,3,Группа риска
15406.0,89,2,465.16,0,Новые
15409.0,337,2,117.2,3,Группа риска
15410.0,204,2,1234.88,3,Группа риска
15416.0,114,4,580.28,0,Новые
15418.0,61,2,452.32,0,Новые
15420.0,70,6,743.0,2,Обычные
15421.0,21,6,2854.98,1,Лояльные
15422.0,15,6,1517.32,2,Обычные
15423.0,217,3,175.64,3,Группа риска
15424.0,99,1,214.44,0,Новые
15425.0,36,4,1944.57,2,Обычные
15426.0,4,6,1163.05,2,Обычные
15428.0,23,3,668.97,0,Новые
15430.0,103,3,903.75,0,Новые
15431.0,138,1,153.24,0,Новые
15432.0,163,3,130.07,3,Группа риска
15434.0,10,7,1519.63,2,Обычные
15437.0,276,1,193.29,3,Группа риска
15439.0,40,4,1269.05,2,Обычные
15441.0,32,3,1254.21,2,Обычные
15443.0,110,8,1903.98,1,Лояльные
15445.0,226,1,171.0,3,Группа риска
15446.0,12,5,398.85,2,Обычные
15447.0,163,5,329.76,3,Группа риска
15448.0,310,1,294.17,3,Группа риска
15451.0,70,2,233.21,0,Новые
15452.0,26,3,1260.38,2,Обычные
15454.0,254,1,128.59,3,Группа риска
15455.0,233,1,38.25,3,Группа риска
15456.0,39,7,1672.05,2,Обычные
15458.0,38,1,208.8,0,Новые
15459.0,53,2,202.83,0,Новые
15461.0,96,3,391.3,0,Новые
15462.0,81,1,502.45,0,Новые
15466.0,25,3,1236.48,2,Обычные
15468.0,21,2,949.02,0,Новые
15469.0,63,2,329.90000000000003,0,Новые
15470.0,211,1,63.42,3,Группа риска
15471.0,16,2,847.0799999999999,0,Новые
15473.0,80,1,274.8,0,Новые
15474.0,231,1,163.1,3,Группа риска
15476.0,16,5,2180.28,2,Обычные
15477.0,285,1,368.4,3,Группа риска
15478.0,211,1,583.56,3,Группа риска
15479.0,369,1,147.4,3,Группа риска
15480.0,101,6,2686.75,1,Лояльные
15481.0,37,1,1993.34,2,Обычные
15482.0,22,8,1539.1099999999997,1,Лояльные
15483.0,21,6,628.39,2,Обычные
15484.0,176,2,1061.69,3,Группа риска
15485.0,9,6,3049.51,1,Лояльные
15486.0,163,1,102.0,3,Группа риска
15487.0,315,1,231.32,3,Группа риска
15488.0,92,4,340.6,0,Новые
15489.0,36,8,1237.3300000000002,2,Обычные
15490.0,66,2,188.1,0,Новые
15493.0,25,4,2313.18,2,Обычные
15494.0,114,4,2471.72,2,Обычные
15495.0,15,1,246.5,0,Новые
15496.0,267,1,146.14,3,Группа риска
15499.0,359,1,161.6,3,Группа риска
15501.0,40,2,402.5,0,Новые
15502.0,4,10,3132.07,1,Лояльные
15503.0,362,1,120.06,3,Группа риска
15504.0,156,4,361.07,0,Новые
15506.0,17,3,1060.77,2,Обычные
15509.0,16,1,166.51,0,Новые
15512.0,26,2,210.58,0,Новые
15514.0,15,7,2459.09,1,Лояльные
15515.0,23,1,171.81,0,Новые
15518.0,15,10,2191.89,1,Лояльные
15519.0,19,2,344.61,0,Новые
15524.0,242,1,151.4,3,Группа риска
15525.0,9,2,469.78,0,Новые
15529.0,2,2,1116.72,0,Новые
15530.0,148,1,311.37,0,Новые
15532.0,12,6,2190.9700000000003,1,Лояльные
15534.0,361,1,162.25,3,Группа риска
15535.0,1,4,525.92,0,Новые
15536.0,45,1,259.09,0,Новые
15538.0,173,11,3027.15,1,Лояльные
15540.0,11,1,247.38,0,Новые
15542.0,148,4,895.9,2,Обычные
15543.0,95,1,114.98,0,Новые
15545.0,7,1,135.32999999999998,0,Новые
15546.0,242,3,539.5500000000001,3,Группа риска
15548.0,231,1,158.09,3,Группа риска
15549.0,57,5,652.7,2,Обычные
15550.0,14,10,1419.97,1,Лояльные
15551.0,30,8,1223.22,2,Обычные
15552.0,259,1,162.4,3,Группа риска
15558.0,275,2,143.32999999999998,3,Группа риска
15559.0,204,1,1109.4,3,Группа риска
15560.0,33,2,153.52,0,Новые
15561.0,19,4,1133.8,2,Обычные
15562.0,60,2,538.83,0,Новые
15563.0,141,4,1461.52,2,Обычные
15564.0,99,2,70.74000000000001,0,Новые
15566.0,28,2,227.87,0,Новые
15569.0,26,5,2210.64,2,Обычные
15571.0,22,10,3401.2,1,Лояльные
15572.0,16,3,1515.81,2,Обычные
15573.0,254,3,599.73,3,Группа риска
15574.0,8,4,774.4499999999999,2,Обычные
15575.0,255,1,30.1,3,Группа риска
15577.0,359,2,139.1,3,Группа риска
15579.0,19,5,918.65,2,Обычные
15583.0,12,1,107.86,0,Новые
15584.0,35,2,552.39,0,Новые
15586.0,227,4,1128.66,3,Группа риска
15587.0,28,3,608.4000000000001,0,Новые
15588.0,313,1,579.6,3,Группа риска
15590.0,18,5,1496.6,2,Обычные
15591.0,218,3,217.9,3,Группа риска
15595.0,123,1,357.6,0,Новые
15596.0,1,8,1680.25,1,Лояльные
15597.0,211,1,238.8,3,Группа риска
15598.0,63,1,307.34,0,Новые
15599.0,81,1,488.32,0,Новые
15600.0,64,5,1178.71,2,Обычные
15602.0,4,11,1892.34,1,Лояльные
15603.0,269,2,26.25,3,Группа риска
15605.0,9,6,735.1700000000001,2,Обычные
15606.0,26,8,2310.83,1,Лояльные
15607.0,179,12,1473.81,1,Лояльные
15608.0,51,1,692.3,0,Новые
15613.0,246,1,433.72,3,Группа риска
15614.0,64,7,3008.86,1,Лояльные
15616.0,74,1,317.11,0,Новые
15617.0,32,3,828.5500000000001,0,Новые
15620.0,36,2,385.53,0,Новые
15623.0,29,7,2136.02,1,Лояльные
15625.0,12,6,1698.69,2,Обычные
15626.0,45,2,373.57,0,Новые
15627.0,93,2,566.9,0,Новые
15628.0,2,12,2737.7200000000003,1,Лояльные
15629.0,86,4,2240.9,2,Обычные
15630.0,280,1,295.05,3,Группа риска
15631.0,278,1,596.67,3,Группа риска
15634.0,19,1,311.1,0,Новые
15635.0,31,1,100.35,0,Новые
15636.0,73,2,719.82,0,Новые
15637.0,49,4,574.23,0,Новые
